time	field_x	field_y	field_z	keithley_1	lockin_1_X	lockin_1_phase	lockin_1_processed	conductance
36.31451869010925	0.26037	-1.57308	1e-05	-0.000296177301	0.000221134	-4.422	4.0056735833595835e-05	0.5169884035726439
37.07651877403259	0.26034	-1.57297	0.0	-0.000292127628	0.000220866	-4.176	3.996356789673343e-05	0.5157859405676016
37.84951877593994	0.26033	-1.57286	1e-05	-0.000260041225	0.000217826	-4.314	3.89211048313594e-05	0.5023314914035449
38.63551902770996	0.26031	-1.57275	-0.0	-0.000270144329	0.000222684	-4.41	4.059968813432308e-05	0.5239959651556735
39.50451874732971	0.26028	-1.57262	2e-05	-0.000251537559	0.000216574	-4.386	3.84993086473093e-05	0.4968876195730748
40.2655189037323	0.26027	-1.57251	-2e-05	-0.00025414898	0.000219644	-4.77	3.954137080945374e-05	0.5103368945182057
41.03151893615723	0.26025	-1.5724	-1e-05	-0.000279236666	0.000219167	-4.518	3.93777259053101e-05	0.5082248273218801
41.8205189704895	0.26023	-1.57229	0.0	-0.000270025071	0.000213505	-4.38	3.748340903479679e-05	0.48377600905531476
42.58251881599426	0.2602	-1.57217	1e-05	-0.000245532715	0.00021878	-4.758	3.9245430678152444e-05	0.5065173717126003
43.3445188999176	0.26018	-1.57207	-2e-05	-0.000260439991	0.000216813	-4.02	3.857949343381941e-05	0.49792251679837257
44.10551881790161	0.26016	-1.57195	-1e-05	-0.000249844156	0.000214041	-4.062	3.765901695148177e-05	0.48604247572096704
45.00851893424988	0.26015	-1.57182	-0.0	-0.000249062491	0.00021723	-4.29	3.871977368224608e-05	0.4997330303157035
45.77051877975464	0.26012	-1.57171	-1e-05	-0.000255581748	0.000215889	-4.236	3.827035612387232e-05	0.4939326658774634
46.53151893615723	0.26012	-1.5716	-2e-05	-0.000290936884	0.000213862	-4.95	3.760028710885735e-05	0.48528448466281887
47.29351878166199	0.26009	-1.57149	1e-05	-0.000282784591	0.000216992	-4.254	3.8639650959665946e-05	0.4986989341125411
48.07951903343201	0.26008	-1.57138	2e-05	-0.00026351386	0.000213177	-4.068	3.737632188685656e-05	0.4823938990929165
48.9605188369751	0.26004	-1.57125	2e-05	-0.000271057378	0.000217737	-4.908	3.889097766142298e-05	0.5019426579860069
49.721518754959106	0.26004	-1.57114	1e-05	-0.000290316298	0.000214369	-4.302	3.77668547338935e-05	0.4874342736748857
50.59251880645752	0.26001	-1.571	1e-05	-0.000259569479	0.000211091	-5.118	3.670184822058475e-05	0.4736888696709935
51.376518964767456	0.25999	-1.57089	1e-05	-0.000292905126	0.000214607	-4.158	3.784528251391798e-05	0.4884464942651764
52.15151882171631	0.25997	-1.57078	0.0	-0.000261333857	0.000209362	-4.044	3.615127481438535e-05	0.46658294702409997
53.02151870727539	0.25994	-1.57066	-0.0	-0.00025831827	0.000214518	-4.428	3.7815936760795754e-05	0.48806774612850035
53.89051866531372	0.25993	-1.57053	0.0	-0.000287604818	0.000206829	-4.404	3.535819684438958e-05	0.45634716257775804
54.67651891708374	0.2599	-1.57041	0.0	-0.000246589909	0.000210286	-4.938	3.644456423140029e-05	0.4703682586410324
55.45151901245117	0.25989	-1.5703	0.0	-0.000259369261	0.000211568	-4.614	3.68550840357769e-05	0.47566659296316194
56.43151903152466	0.25987	-1.57016	-1e-05	-0.000260428002	0.00020975	-4.434	3.627416840701416e-05	0.46816906134271075
57.30351901054382	0.25985	-1.57004	1e-05	-0.000245279002	0.000207544	-4.632	3.558045736322749e-05	0.45921574656045155
58.09251880645752	0.25981	-1.56992	-2e-05	-0.000295327863	0.000209094	-4.86	3.606661046566449e-05	0.46549023476051093
58.9695188999176	0.2598	-1.56979	-1e-05	-0.000259084058	0.000206233	-3.858	3.517388072200521e-05	0.4539683042938467
59.840518951416016	0.25978	-1.56967	-0.0	-0.00025103088	0.000206799	-4.686	3.534889854245304e-05	0.4562271549392406
60.601518869400024	0.25976	-1.56955	2e-05	-0.000229827933	0.000205726	-3.894	3.501776537660462e-05	0.45195341662234173
61.619518995285034	0.25973	-1.56941	-0.0	-0.000219392029	0.000206203	-4.308	3.516462584472235e-05	0.4538488571114402
62.489518880844116	0.25971	-1.56928	-1e-05	-0.000235787848	0.000203998	-4.476	3.449030436523451e-05	0.4451457918735889
63.358518838882446	0.25969	-1.56916	1e-05	-0.000249411784	0.00020519	-4.638	3.485339287388196e-05	0.4498319587450238
64.2325189113617	0.25967	-1.56903	0.0	-0.000257060613	0.000201345	-4.542	3.369414820279457e-05	0.43487027903289627
65.02551889419556	0.25965	-1.56891	-0.0	-0.000256993034	0.000203074	-4.662	3.42111574747637e-05	0.4415430094135729
66.00351881980896	0.25963	-1.56878	-1e-05	-0.000249344084	0.000197382	-4.5	3.253469516486887e-05	0.4199059100542357
66.98151874542236	0.25959	-1.56863	1e-05	-0.000248620988	0.000201047	-3.762	3.360573401808338e-05	0.4337291698722073
67.86951875686646	0.25958	-1.56851	1e-05	-0.000267622445	0.000200392	-4.056	3.3412111044169687e-05	0.43123019360528253
68.7565188407898	0.25956	-1.56837	1e-05	-0.00023628546	0.000198008	-4.182	3.271552117391406e-05	0.42223972352643274
69.62551879882812	0.25953	-1.56824	-0.0	-0.000233261297	0.000199051	-5.364	3.3018720021077105e-05	0.4261529302492936
70.49551892280579	0.25952	-1.56812	-1e-05	-0.000233079385	0.000195564	-4.764	3.201438113529803e-05	0.4131905271378207
71.39351868629456	0.25951	-1.56799	-1e-05	-0.000236191963	0.000198514	-3.738	3.2862314018024784e-05	0.42413429123279694
72.38051891326904	0.25948	-1.56785	1e-05	-0.000244015363	0.000196309	-4.416	3.222673729428374e-05	0.41593128145387165
73.24951887130737	0.25945	-1.56772	-1e-05	-0.000232472276	0.000195236	-3.75	3.192126466778708e-05	0.41198872841700646
74.11951899528503	0.25942	-1.5676	-0.0	-0.000237011334	0.000195296	-5.028	3.19382809973713e-05	0.4122083480361126
75.02551889419556	0.2594	-1.56747	0.0	-0.000244567233	0.000193686	-4.74	3.148432219207377e-05	0.406349372431773
75.89451885223389	0.25938	-1.56734	-0.0	-0.00026747485	0.000195176	-5.07	3.1904256015302536e-05	0.41176920788164795
76.76351881027222	0.25935	-1.56721	0.0	-0.000234760965	0.000191898	-4.014	3.098653641923942e-05	0.39992474829145647
77.7585186958313	0.25933	-1.56707	-0.0	-0.000238674807	0.000192137	-3.822	3.105269177293285e-05	0.4007785759931401
78.5415186882019	0.25931	-1.56694	-1e-05	-0.000257923527	0.00018856	-4.308	3.0074700040469756e-05	0.388156219878709
79.30151891708374	0.2593	-1.56683	-0.0	-0.000237410486	0.000189216	-4.188	3.0252131225776845e-05	0.39044621838525184
80.1715190410614	0.25927	-1.56672	-1e-05	-0.000209490741	0.000189037	-4.302	3.0203631447155955e-05	0.38982026066301
81.05251884460449	0.25925	-1.5666	1e-05	-0.000221289965	0.000190706	-4.02	3.065833585491737e-05	0.3956888593137482
81.83451867103577	0.25922	-1.56647	-1e-05	-0.00022609314	0.00018862	-3.9	3.009089301312912e-05	0.38836521292095383
82.81251883506775	0.2592	-1.56633	-1e-05	-0.000196990905	0.000187487	-4.422	2.9786314600190106e-05	0.3844342009652576
83.68351888656616	0.25919	-1.5662	1e-05	-0.000226384958	0.00018561	-4.5	2.928724253782241e-05	0.3779929754529486
84.57551884651184	0.25916	-1.56608	-2e-05	-0.000237079896	0.000189395	-4.686	3.0300694894663958e-05	0.39107300070106205
85.3505187034607	0.25914	-1.56595	1e-05	-0.000242377089	0.000182361	-4.596	2.8439255253943812e-05	0.36704850923474486
86.21851873397827	0.25913	-1.56584	-1e-05	-0.000249044323	0.000183226	-4.476	2.866308326081602e-05	0.36993732385080397
87.08851885795593	0.25911	-1.56571	0.0	-0.000220369979	0.00018099	-3.702	2.8087325666822706e-05	0.36250636390938556
87.9845187664032	0.25907	-1.56558	-0.0	-0.000211599809	0.000180961	-4.206	2.8079918690995727e-05	0.3624107664891664
88.86551880836487	0.25906	-1.56546	2e-05	-0.000190572043	0.000180961	-4.878	2.8079918690995727e-05	0.3624107664891664
89.73351883888245	0.25904	-1.56532	-1e-05	-0.00023905997	0.00018251	-4.722	2.847771152809124e-05	0.36754484143368943
90.60151886940002	0.25902	-1.56521	-1e-05	-0.000226523515	0.000178994	-4.656	2.758107532557988e-05	0.3559724926320429
91.50451874732971	0.25899	-1.56507	2e-05	-0.000228441632	0.000177086	-3.846	2.710379532840266e-05	0.34981252431053883
92.3755190372467	0.25896	-1.56494	-0.0	-0.000241077215	0.000174046	-4.068	2.6356454570127585e-05	0.3401670427827766
93.35551881790161	0.25895	-1.5648	-1e-05	-0.000198552544	0.000169457	-4.278	2.5257819148346883e-05	0.32598761051015507
94.23551893234253	0.25892	-1.56467	-1e-05	-0.000219482882	0.000170351	-4.44	2.546912889028869e-05	0.32871485934539885
95.1315188407898	0.25891	-1.56455	1e-05	-0.00021230766	0.000171662	-4.356	2.5781362794102746e-05	0.33274467615685005
96.00251865386963	0.25888	-1.56442	-0.0	-0.000210219351	0.000172527	-4.038	2.5988928391016268e-05	0.3354236015448474
96.87151885032654	0.25886	-1.56429	-1e-05	-0.000210451372	0.000169457	-4.404	2.5257819148346883e-05	0.32598761051015507
97.7585186958313	0.25884	-1.56417	-1e-05	-0.000225139099	0.000171662	-4.392	2.5781362794102746e-05	0.33274467615685005
98.64651870727539	0.2588	-1.56403	1e-05	-0.000179934423	0.000170411	-4.926	2.5483357285959834e-05	0.32889849676393396
99.5155189037323	0.25879	-1.56391	-1e-05	-0.000204980868	0.000169785	-3.894	2.5335196059900442e-05	0.3269862681677245
100.38551878929138	0.25877	-1.56378	1e-05	-0.000211754542	0.000166626	-4.932	2.4597134503383026e-05	0.31746054776386035
101.2825186252594	0.25874	-1.56365	-1e-05	-0.000207277437	0.000166596	-4.656	2.459020125472055e-05	0.31737106445767
102.16051888465881	0.25874	-1.56352	1e-05	-0.000200555584	0.000164659	-4.656	2.414551430708911e-05	0.31163175519141784
103.0305187702179	0.25871	-1.5634	0.0	-0.00017411043	0.000164569	-3.66	2.412499375990764e-05	0.3113669087253489
104.01151895523071	0.25868	-1.56326	-1e-05	-0.000193897567	0.000167848	-4.506	2.488075432959814e-05	0.32112105973831645
104.91351890563965	0.25866	-1.56313	-1e-05	-0.000177488818	0.000164063	-3.864	2.4009854129656363e-05	0.3098808701754572
105.67451882362366	0.25864	-1.56301	-1e-05	-0.000185998142	0.000165106	-4.572	2.4247617892992604e-05	0.31294954529030594
106.54451894760132	0.25862	-1.56288	0.0	-0.00020245476	0.000161261	-4.356	2.3379295693715892e-05	0.3017426284447689
107.41851878166199	0.2586	-1.56277	-0.0	-0.000200342353	0.000160069	-4.146	2.311460791391552e-05	0.2983264611042086
108.2105188369751	0.25857	-1.56265	-1e-05	-0.000187415612	0.000160069	-3.702	2.311460791391552e-05	0.2983264611042086
109.1885187625885	0.25855	-1.56251	1e-05	-0.000171524969	0.00016147	-4.044	2.342592183411846e-05	0.3023444042357773
110.05751872062683	0.25853	-1.56238	-1e-05	-0.000184950668	0.000158072	-4.236	2.2675832863883978e-05	0.2926634531750138
110.82851886749268	0.25851	-1.56227	3e-05	-0.000179237531	0.000159145	-4.878	2.2910868019540268e-05	0.2956969117776062
111.61551904678345	0.25848	-1.56215	0.0	-0.000190838604	0.000157387	-4.224	2.2526655478324095e-05	0.2907381096140674
112.48551869392395	0.25846	-1.56202	2e-05	-0.000202635093	0.000156344	-3.822	2.2300801532135362e-05	0.2878231474073175
113.35551881790161	0.25844	-1.5619	-1e-05	-0.000160756901	0.000154556	-3.792	2.191719835280292e-05	0.2828722099142495
114.23751878738403	0.25843	-1.56177	-0.0	-0.000179784349	0.000151963	-4.074	2.1368770352599557e-05	0.27579397674324124
115.12951874732971	0.2584	-1.56164	0.0	-0.000169610881	0.000153483	-4.326	2.1689134168678248e-05	0.2799287214844254
116.00051879882812	0.25838	-1.56151	1e-05	-0.000179836151	0.000154913	-4.128	2.199343236786428e-05	0.2838561168883033
116.76151871681213	0.25836	-1.56139	1e-05	-0.000182347276	0.000150681	-4.146	2.1101007298163728e-05	0.27233811866674734
117.64851880073547	0.25835	-1.56127	1e-05	-0.000194194453	0.00015089	-4.86	2.1144508813320462e-05	0.2728995667829218
118.53751873970032	0.25833	-1.56114	-2e-05	-0.000201017128	0.00014794	-4.506	2.0535865552587163e-05	0.2650441711506135
119.40651869773865	0.2583	-1.56102	-2e-05	-0.000195758913	0.000149281	-5.016	2.081111294134036e-05	0.26859662506723314
120.27651882171631	0.25828	-1.5609	-1e-05	-0.000181388296	0.000147135	-3.984	2.0371764190272188e-05	0.2629262127208565
121.16951870918274	0.25826	-1.56076	2e-05	-0.000179333341	0.000147224	-3.252	2.0389865694528257e-05	0.2631598380423626
121.94251871109009	0.25825	-1.56065	1e-05	-0.000170936075	0.000145973	-4.398	2.0136365743269097e-05	0.2598880653334815
122.81051874160767	0.25821	-1.56052	0.0	-0.000170882498	0.000151039	-4.968	2.1175557656706707e-05	0.2733002956900828
123.68051886558533	0.25819	-1.5604	1e-05	-0.000161083517	0.000145883	-4.026	2.0118205908572947e-05	0.25965368717576776
124.69351887702942	0.25817	-1.56026	-1e-05	-0.00016464606	0.000146897	-3.924	2.0323408289173014e-05	0.26230211193999325
125.56651878356934	0.25814	-1.56013	1e-05	-0.000151836531	0.000145764	-4.752	2.0094210483086246e-05	0.25934399252748314
126.43551898002625	0.25813	-1.55999	-3e-05	-0.000170765999	0.000143767	-3.15	1.969421556604793e-05	0.2541814966502386
127.30851888656616	0.25811	-1.55987	-0.0	-0.000144536299	0.000140012	-3.816	1.8955568079353005e-05	0.24464821399496353
128.21151900291443	0.25809	-1.55974	-0.0	-0.000182603027	0.000140459	-3.414	1.9042590625986302e-05	0.24577136211281495
129.08051896095276	0.25805	-1.55961	1e-05	-0.000175400785	0.000141353	-4.728	1.9217365524898214e-05	0.24802707751479877
130.05851864814758	0.25804	-1.55947	4e-05	-0.000160591954	0.000136972	-4.134	1.8370102754667136e-05	0.23709196216221612
130.9425187110901	0.25802	-1.55934	1e-05	-0.000161258252	0.000140787	-3.468	1.9106600568001122e-05	0.2465975002652718
131.82951879501343	0.258	-1.55922	1e-05	-0.000146264696	0.000138135	-5.058	1.8592780271250647e-05	0.23996592808615638
132.6995189189911	0.25798	-1.55909	1e-05	-0.000164605114	0.000139714	-3.576	1.889768750834705e-05	0.24390118397917415
133.56851887702942	0.25794	-1.55896	0.0	-0.000174764513	0.000138075	-4.476	1.8581252958925688e-05	0.23981715193971445
134.4665186405182	0.25792	-1.55883	2e-05	-0.000143843681	0.000138254	-3.228	1.8615655447782242e-05	0.2402611643491819
135.45451879501343	0.25791	-1.55869	2e-05	-0.000174244629	0.00013739	-5.334	1.844995230147126e-05	0.2381225326485322
136.32351899147034	0.25788	-1.55856	0.0	-0.000171217085	0.000133068	-4.512	1.7634155165451076e-05	0.2275935254737519
137.19351887702942	0.25786	-1.55843	0.0	-0.00017354969	0.000135363	-4.494	1.8064651640332574e-05	0.23314968676999942
138.09951901435852	0.25782	-1.55831	0.0	-0.00018479323	0.000137092	-3.912	1.8393004989952206e-05	0.23738754765643763
138.96851897239685	0.25781	-1.55818	2e-05	-0.000165395207	0.000137419	-2.778	1.8455499751633944e-05	0.23819413027983743
139.83851861953735	0.25779	-1.55804	0.0	-0.000168463299	0.000136406	-4.554	1.826230872997074e-05	0.23570072896303665
140.83051872253418	0.25777	-1.55791	-1e-05	-0.000153420731	0.000133158	-4.698	1.7650923887948925e-05	0.2278099493758424
141.7235188484192	0.25774	-1.55778	2e-05	-0.000180227675	0.000135333	-5.094	1.8058985115883303e-05	0.23307655231788119
142.59251880645752	0.25772	-1.55765	-1e-05	-0.000167089211	0.000132502	-5.04	1.7528909026033075e-05	0.2262351763105567
143.4625186920166	0.2577	-1.55753	-0.0	-0.000139299597	0.000132204	-3.63	1.747364228904297e-05	0.22552188149178065
144.3575189113617	0.25768	-1.55739	-2e-05	-0.000132119312	0.000130058	-4.482	1.707858539182171e-05	0.22042311769177367
145.23951888084412	0.25767	-1.55727	1e-05	-0.000135219455	0.000130505	-3.636	1.7160450746688965e-05	0.22147970501073422
146.21751880645752	0.25764	-1.55712	-1e-05	-0.000143120572	0.000131697	-4.572	1.7379844399296715e-05	0.2243112880605074
147.08651876449585	0.25761	-1.55699	2e-05	-0.000148973488	0.000129403	-3.93	1.6959024564965518e-05	0.21888001739366186
147.9915189743042	0.25759	-1.55687	-1e-05	-0.000157771723	0.000133813	-4.794	1.777324067206607e-05	0.22938861917094405
148.86151885986328	0.25757	-1.55674	-1e-05	-0.000152941505	0.000131161	-4.668	1.7280994763794304e-05	0.22303549475911544
149.7305188179016	0.25755	-1.55661	-1e-05	-0.000131546518	0.000132532	-3.702	1.7534478344692647e-05	0.22630705618551109
150.60851883888245	0.25752	-1.55649	1e-05	-0.000157800436	0.000128568	-4.386	1.6807290158313782e-05	0.2169216718862346
151.6185188293457	0.25751	-1.55634	-3e-05	-0.000188943147	0.000132115	-3.996	1.7457155864712314e-05	0.22530910104379973
152.48851895332336	0.25748	-1.55621	0.0	-0.000164716596	0.000128479	-5.034	1.6791162189075334e-05	0.216713517804382
153.3575189113617	0.25746	-1.55609	-1e-05	-0.000179695323	0.000129373	-3.21	1.6953559802443907e-05	0.21880948696243332
154.24751901626587	0.25743	-1.55596	1e-05	-0.000158558289	0.000127674	-4.506	1.664567667924013e-05	0.21483582308194857
155.1315188407898	0.25741	-1.55583	1e-05	-0.000155276228	0.000125946	-4.068	1.6335739686817905e-05	0.21083565113618347
156.00051879882812	0.2574	-1.55571	-1e-05	-0.000166661068	0.000127853	-4.248	1.667796611426765e-05	0.21525256356565864
156.97951889038086	0.25736	-1.55556	2e-05	-0.000172734736	0.000126691	-3.822	1.646897141794564e-05	0.21255519364376788
157.8815188407898	0.25735	-1.55544	-2e-05	-0.00017540074	0.000132353	-2.448	1.7501263135254357e-05	0.22587836728352045
158.75551891326904	0.25732	-1.5553	-0.0	-0.000162385011	0.000130774	-4.29	1.7209823242701864e-05	0.22211692637595334
159.62351894378662	0.2573	-1.55518	1e-05	-0.000164219219	0.000127793	-3.534	1.6667138976398584e-05	0.2151128241534049
160.4955189228058	0.25728	-1.55505	-1e-05	-0.000169611458	0.000128568	-5.046	1.6807290158313782e-05	0.2169216718862346
161.39851880073547	0.25726	-1.55492	-1e-05	-0.000179025221	0.000130416	-3.912	1.714413329007141e-05	0.22126910532827085
